Day;Hires;SundayMonthInd;MondayMonthInd;TuesdayMonthInd;WednesdayMonthInd;ThursdayMonthInd;FridayMonthInd;SaturdayMonthInd;LastSunday;LastMonday;LastTuesday;LastWednesday;LastThursday;LastFriday;LastSaturday;PenultimateSunday;PenultimateMonday;PenultimateTuesday;PenultimateWednesday;PenultimateThursday;PenultimateFriday;PenultimateSaturday;WorkingDay;BeforeHoliday;Holiday;ContributionToWorkingMonth;ContributionToMonth;MonthWorkingDayInd;ReverseMonthWorkingDayInd;Last5WDinMonthInd;Last5WDinMonth;Last4WDinMonthInd;Last4WDinMonth;tmin;tmax;tmean;hmin;hmax;hmean;pmin;pmax;pmean;wmean;wmax;gust;wdir;rain;dmin;dmax;dmean;nightmin;daymax;tc10max;tchrmax;hchrmax;tc10min;tchrmin;hchrmin;w10max;fmin;fmax;fmean;afhrs;TubeStrike;Olympics;SpecialEvent;SpecialEventName
2012-07-01;27438;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;11.5;19;15.7;46;79;62;1010;1018;1012;7.2;17;23.7;240;0;6.2;9.8;8.1;11.5;19;0.8;1.8;11;0.8;1.2;11;14.2;11.9;19.2;16.1;0;0;0;0;none
2012-07-02;24963;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;1;22;0;0;0;0;13.3;18.7;15.3;60;93;79;1013;1018;1014;6.4;17.3;25.1;208;3.5;9.1;14.6;11.6;13.3;18.7;0.6;2;14;0.5;2;11;14.6;14.4;20.6;17.4;0;0;0;0;none
2012-07-03;27163;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;2;21;0;0;0;0;15.4;19;16.9;75;96;89;1012;1014;1013;5.2;10.7;16.8;208;2.8;14.1;16.4;15;15.4;19;0.4;1.1;6;0.3;0.9;8;10.4;18.9;23.3;20.9;0;0;0;0;none
2012-07-04;32433;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;3;20;0;0;0;0;15.9;21.9;18.5;67;96;84;1008;1012;1009;4.9;10.7;13.5;201;9.5;14.5;17.9;15.7;15.9;21.9;0.7;1.7;5;0.3;0.8;8;9.3;19.9;26.8;23;0;0;0;0;none
2012-07-05;40565;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;4;19;0;0;0;0;15.2;23;19.1;49;89;67;1007;1011;1009;3.4;7.8;10.9;215;0;9.5;15;12.4;15.2;23;0.7;2.4;9;0.5;1.4;9;6.8;17.3;26.3;21.6;0;0;0;0;none
2012-07-06;24723;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;5;18;0;0;0;0;14.6;19.6;16.5;67;89;78;1005;1009;1006;3.9;9.8;12.8;218;5.7;10.7;14.3;12.7;15.5;19.6;0.6;2.1;6;0.5;1.5;9;8.6;16.6;23;19.2;0;0;0;0;none
2012-07-07;24782;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;13.5;19;16.3;58;89;76;1004;1009;1006;4.6;13.8;17.3;170;3.7;9.8;14.6;11.9;13.5;19;0.8;2.4;9;0.9;1.6;13;11.1;15.4;22.1;18.5;0;0;0;0;none
2012-07-08;15855;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;14;19.7;15.9;71;97;90;1002;1010;1005;3;9.4;13;0;19.8;12.9;16.2;14.2;14;19.7;0.6;2.3;8;0.8;1.7;11;8.4;16.9;23.6;19.4;0;0;0;0;none
2012-07-09;30523;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;6;17;0;0;0;0;14.7;18;15.9;72;94;86;1009;1012;1011;4.1;10.2;12.5;251;0.5;12.4;14.4;13.6;14.7;18;0.5;1.7;9;0.4;1.2;12;8.1;17.5;21.3;19.1;0;0;0;0;none
2012-07-10;29723;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;7;16;0;0;0;0;12.5;17.7;15.4;66;90;81;1008;1012;1010;4.8;10.5;15.6;248;4;10;14.4;12.2;14;17.7;0.7;1.7;9;0.9;2.2;11;9;13.8;20.9;17.8;0;0;0;0;none
2012-07-11;30544;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;8;15;0;0;0;0;12.2;19.4;15.2;44;91;73;1009;1011;1010;5;15.4;20.6;275;2.6;6.4;12.5;10;12.2;19.4;0.7;2.2;18;0.9;3;15;11.6;13.7;20.8;16.5;0;0;0;0;none
2012-07-12;24736;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;9;14;0;0;0;0;10.2;19.5;14.5;44;94;76;1005;1015;1010;5.3;13.7;19.4;247;11.9;6.5;13;9.8;10.2;19.5;0.7;2.3;21;0.8;3.1;14;11.8;11.1;19.7;15.7;0;0;0;0;none
2012-07-13;28875;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;10;13;0;0;0;0;14;19.9;16.2;54;96;80;1000;1006;1002;6.1;13.7;18.5;236;4.6;10.1;14.3;12.5;13.8;19.9;0.6;1.7;11;0.6;1.4;18;12.1;16.8;21.7;18.7;0;0;0;0;none
2012-07-14;17999;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;13;16.9;14.6;72;94;88;999;1011;1004;3.7;10.2;12.8;310;6.6;11;13.9;12.7;13.9;15.7;0.4;1.6;11;0.5;1.9;9;7.8;15;19.6;17.2;0;0;0;0;none
2012-07-15;29938;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;11.7;18.7;15.2;43;94;67;1011;1021;1015;4.6;12.8;17.6;291;0;5;12.6;8.4;11.7;18.7;0.8;2.4;7;0.8;1.3;20;10.3;13.2;18.9;16;0;0;0;0;none
2012-07-16;24218;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;11;12;0;0;0;0;13.2;17;15.2;64;93;83;1017;1021;1020;6.6;15.4;24.6;239;2.6;7.2;15.6;12.3;13.2;17;0.3;1.1;8;0.3;0.8;9;12.7;13.6;21.2;17.7;0;0;0;0;none
2012-07-17;36788;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;12;11;0;0;0;0;13.9;23;18.5;60;93;75;1020;1025;1022;5.9;13;17.5;266;0;12.2;15.9;13.9;13.9;23;0.5;2.1;11;0.3;1.1;11;10.3;16.5;27.5;21.8;0;0;0;0;none
2012-07-18;29841;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0455;0.0323;13;10;0;0;0;0;14.6;18.6;16.6;71;92;85;1008;1020;1013;6.7;13.7;19.7;235;1.7;12.2;15.6;14.1;14.6;18.2;0.7;1.7;7;0.4;1.4;13;11.3;17.5;22.7;20;0;0;0;0;none
2012-07-19;37032;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.0455;0.0323;14;9;0;0;0;0;13.7;20.6;16.8;45;92;69;1007;1014;1010;5.5;15.2;21.3;285;0;7.3;13.3;10.6;13.7;20.6;0.9;2.9;10;0.8;2.1;15;12.1;16.1;21.9;18.4;0;0;0;0;none
2012-07-20;31187;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0455;0.0323;15;8;0;0;0;0;12.4;18.6;14.9;60;88;78;1013;1020;1016;2.5;9.7;12.3;350;0.8;9.6;13.8;11.1;12.4;18.6;0.8;2.6;12;0.9;2.1;10;7.3;13.6;20.8;16.7;0;0;0;0;none
2012-07-21;34776;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0323;0;0;0;0;0;0;10.9;21;15.9;43;93;69;1020;1027;1023;2.1;7.4;10.2;11;0;6.8;12.5;9.7;10.9;21;0.9;3;11;0.6;2.3;17;5.5;12;21.8;17.1;0;0;0;0;none
2012-07-22;38620;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;12.3;23.4;18.5;41;80;57;1024;1029;1026;4.7;12.3;16.6;226;0;8;11.4;9.4;12.3;23.4;1;3.5;6;0.3;1.5;13;9.7;13;24.7;19.5;0;0;0;0;none
2012-07-23;42309;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0455;0.0323;16;7;0;0;0;0;13.8;27.9;21.34;28;73;48.9;1019;1025;1023;4.91;12.3;17.3;226;0;7.2;12.1;9.37;13.8;27.9;0.9;3.7;10;0.5;2.1;11;8.8;14.5;28.5;22.4;0;0;0;0;none
2012-07-24;45748;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0455;0.0323;17;6;0;0;0;0;13.5;30;22.71;30;82;50.5;1015;1021;1018;2.19;9.2;13;195;0;9.6;14.5;10.9;13.5;30;1.2;5.5;10;0.7;2.7;18;7;14.7;31.6;24.4;0;0;0;0;none
2012-07-25;45024;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;18;5;1;1;0;0;15.1;30.6;23.32;32;79;50.3;1016;1019;1017;2.82;10.2;13.5;13;0;8.5;15.1;11.7;15.1;30.6;1.1;4.7;7;0.8;3.5;15;8;16.8;33.1;25.5;0;0;0;0;none
2012-07-26;46891;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;19;4;2;1;1;1;15.4;26.9;21.23;36;75;53.2;1016;1020;1018;4.01;9.2;12.8;100;0;8.3;13.3;10.89;15.4;26.9;0.5;2.3;13;0.5;2.1;9;6.7;16.9;29.3;23;0;0;0;0;none
2012-07-27;42815;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;20;3;3;1;2;1;15.5;24.7;19.79;54;90;71.2;1009;1017;1012;2;9.7;14.5;15;0;9.8;16.9;14.18;15.5;24.7;0.6;1.8;6;0.5;2;10;7.3;18.3;29.8;23.3;0;0;1;1;Oympics
2012-07-28;44617;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;14.4;21.7;17.55;34;68;51.2;1009;1012;1010;4.45;10.9;17.6;319;0;2.3;10;6.94;14.4;21.7;0.9;2.6;9;0.5;1.7;11;9.8;14.6;21.7;17.9;0;0;1;1;Oympics
2012-07-29;26352;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;11.6;18.9;14.83;48;82;67.5;1011;1014;1011;4.98;13.7;17.6;250;5.5;4.2;11.2;8.75;11.6;18.9;0.8;3;20;1.6;3.8;16;10.7;11.6;19.9;15.6;0;0;1;1;Oympics
2012-07-30;41891;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;21;2;4;1;3;1;10.1;20.5;15.54;34;84;56.9;1014;1016;1015;5.63;13.7;19.7;260;0;2.5;10.3;6.24;10.1;20.5;0.8;2.9;9;0.5;1.2;13;10.8;10.2;20.5;15.8;0;0;1;1;Oympics
2012-07-31;35805;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;22;1;5;1;4;1;11.4;20;16.1;54;90;78.7;1012;1017;1014;4.1;13.7;19.7;219;3.2;6.1;16.5;12.31;11.4;20;0.5;1.9;11;0.4;1.4;8;8.6;12.1;24.7;18.6;0;0;1;1;Oympics
2012-08-01;41603;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;1;22;0;0;0;0;13.5;22.7;18.2;47;93;75.2;1006;1014;1009;4.71;13.2;17;198;0;9.8;16.1;13.45;13.5;22.7;0.5;2.1;16;0.5;1.7;12;9.3;15.9;26.2;21.3;0;0;1;1;Oympics
2012-08-02;43183;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;2;21;0;0;0;0;15.5;21.6;18.28;50;88;68.6;1007;1012;1010;7.12;17.8;25.1;229;0.9;9.5;13.9;12.12;15.5;21.6;0.8;2.3;8;0.5;1.3;13;12.6;18.2;24.5;20.6;0;0;1;1;Oympics
2012-08-03;43045;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;3;20;0;0;0;0;13.3;22.3;17.91;41;89;66.1;1011;1013;1012;6.31;17.8;25.1;219;0;8.1;14.1;11.03;13.3;22.3;0.7;3;8;0.5;1.7;13;11.3;15.3;24.2;19.7;0;0;1;1;Oympics
2012-08-04;39082;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;15;21;17.72;54;89;71.4;1009;1012;1010;6.08;16.3;19.7;209;0.3;10.5;14.8;12.29;15;21;0.7;2;6;0.4;1.4;9;11;17.1;23.6;20.1;0;0;1;1;Oympics
2012-08-05;30150;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;13.2;20.8;17.02;52;93;75.3;1005;1009;1007;3.7;11.4;15.2;220;15.8;10.2;15.4;12.39;13.2;20.8;1;2.8;13;1.1;3.5;14;8.8;15.3;23.7;19.5;0;0;1;1;Oympics
2012-08-06;37198;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;4;19;0;0;0;0;15.1;22.2;17.57;46;88;71.5;1006;1015;1009;4.84;14.3;20.4;251;0.1;9.6;14.1;12.1;15.1;22.2;0.7;2.1;15;0.6;2.4;9;10.7;17.5;23.8;19.9;0;0;1;1;Oympics
2012-08-07;38134;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;5;18;0;0;0;0;11.7;20;15.68;53;89;74.1;1015;1022;1019;5.02;12.3;15.2;245;0.8;8.8;13.4;10.91;11.7;20;0.5;1.6;8;0.4;1.5;11;8.3;12.5;21.6;17.4;0;0;1;1;Oympics
2012-08-08;42263;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;6;17;0;0;0;0;15.2;23.1;18.71;51;94;76.9;1021;1024;1023;2.68;6.4;8.7;292;0.3;10.9;16.9;14.25;15;23.1;0.6;2;10;0.7;3.4;15;4.8;16.3;27;22.3;0;0;1;1;Oympics
2012-08-09;46050;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;7;16;0;0;0;0;12.5;26;19.91;36;93;64.7;1024;1027;1026;1.76;7.4;8.7;354;0;9.3;15.9;12.26;12.5;26;1.1;5;8;0.6;2;16;4.8;14.3;27.8;22.3;0;0;1;1;Oympics
2012-08-10;47102;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;8;15;0;0;0;0;14.1;26.5;20.68;40;93;63.7;1023;1028;1026;1.75;6.9;9.7;7;0;10.9;16.3;12.87;14.1;26.5;0.8;3.7;10;0.5;2.2;12;4.9;16.6;29.2;23.4;0;0;1;1;Oympics
2012-08-11;44111;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;14.3;22.6;18.8;42;85;62.4;1015;1026;1021;5.06;6.9;9.7;101;0;8.5;14.9;11.05;14.3;22.6;0.6;2.6;8;0.3;1.3;19;9.7;16.2;23.9;20.6;0;0;1;1;Oympics
2012-08-12;41734;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;15.1;26.6;20.25;41;90;67.3;1010;1016;1013;4.63;10.5;15.6;139;0;11.3;16;13.39;15.1;26.6;0.7;2.7;12;0.5;1.9;12;7.6;18;29.2;23.3;0;0;1;1;Oympics
2012-08-13;36101;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;9;14;0;0;0;0;16.1;23.3;19.18;50;84;71.5;1010;1012;1011;4.65;12.1;16.1;200;0;11.6;15.6;13.75;16.1;23.3;0.6;2.1;8;0.4;1.1;10;9.4;18.8;26.4;22.4;0;0;0;0;none
2012-08-14;41532;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;10;13;0;0;0;0;17.8;25.2;20.83;46;90;69;1010;1012;1011;3.92;9.2;12.1;199;0.3;12.1;16.5;14.48;17.8;25.2;0.7;2.3;5;0.4;1.2;10;7.3;22;28.2;24.5;0;0;0;0;none
2012-08-15;36557;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;11;12;0;0;0;0;17.4;22.5;19.36;55;90;74.8;1002;1011;1006;5.89;17;24.4;144;0.6;10.6;18.8;14.66;17.4;22.5;0.6;1.8;9;0.6;1.8;12;12.5;19.5;28.7;23.2;0;0;0;0;none
2012-08-16;38181;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;12;11;0;0;0;0;16.5;22.1;19.11;49;79;65.3;1009;1016;1014;6.2;15.4;22.8;207;0.3;9.3;14.6;12.3;16.5;22.1;0.7;1.9;11;0.8;2;10;11.4;18.7;24.5;21.5;0;0;0;0;none
2012-08-17;40821;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;13;10;0;0;0;0;18.1;27.6;22.22;33;76;57.9;1012;1015;1014;5.86;15.4;20.6;188;0;9.7;17.5;12.96;18.1;27.6;0.8;2.6;8;0.4;1.5;20;11.5;20.6;29.9;25;0;0;0;0;none
2012-08-18;40577;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0323;0;0;0;0;0;0;20;30;25.04;40;77;53;1011;1016;1014;3.64;10;15.2;239;0;11.6;16.5;14.51;20;30;0.6;2.2;11;0.8;3.2;8;7.9;22.9;34.9;28.7;0;0;0;0;none
2012-08-19;35370;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;17.7;29.5;23.62;42;91;66.9;1013;1017;1015;2.57;9.2;12.8;209;0.1;14.1;19.8;16.59;17.7;29.5;0.9;3.2;16;0.6;2.2;15;6.7;22.3;34.7;28.7;0;0;0;0;none
2012-08-20;37997;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0455;0.0323;14;9;0;0;0;0;17.4;24.9;20.54;49;82;69;1017;1021;1019;3.69;10.2;15.9;256;0;11.9;16.6;14.47;17.4;24.9;0.6;1.7;12;0.6;2.6;7;8.2;20.6;28.7;24.2;0;0;0;0;none
2012-08-21;39185;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0455;0.0323;15;8;0;0;0;0;15.1;22.6;18.51;46;86;69.1;1015;1020;1017;3.49;11.8;14.7;265;0;9.8;14.3;12.45;15.1;22.6;0.7;1.8;9;0.7;2;10;8.7;17.5;25.6;21;0;0;0;0;none
2012-08-22;39962;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0455;0.0323;16;7;0;0;0;0;13.7;22;17.57;43;86;65.6;1016;1019;1017;6.27;13;19.9;261;0;7.7;12.9;10.61;13.7;22;0.6;1.9;7;0.4;1.5;12;10.3;15.6;23.1;19.2;0;0;0;0;none
2012-08-23;36578;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.0455;0.0323;17;6;0;0;0;0;13.3;22.1;17.77;42;84;63;1010;1018;1014;3.67;9.2;12.1;249;0;8.2;13;10.23;13.3;22.1;0.6;2.5;13;0.6;1.5;12;7.3;14.7;22.9;19.2;0;0;0;0;none
2012-08-24;33329;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0455;0.0323;18;5;1;1;0;0;14.5;20.6;17.19;50;89;69.8;1001;1009;1005;4.44;10.7;15.4;213;0.8;9.5;14.7;11.45;14.5;20.6;0.6;2;7;0.5;1.6;8;8.3;16;22.1;19.2;0;0;0;0;none
2012-08-25;17802;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;14.7;20.9;17.03;65;93;85.4;999;1006;1002;5.27;11.2;15.4;232;6.6;12.9;16.3;14.48;15.6;20.9;0.7;2.3;12;0.5;2;13;8.8;17.4;25.1;20.7;0;0;0;0;none
2012-08-26;31939;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;14.3;21.4;17.03;37;89;65.3;1006;1019;1014;4.91;10.5;15.4;281;0;5.8;12.9;9.99;14.3;21.4;0.7;2.4;12;0.4;1.1;12;7.9;16.3;21.9;18.4;0;0;0;0;none
2012-08-27;27522;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;13;20.9;17.62;52;89;69.6;1009;1019;1014;5.73;14.5;22.8;206;0.1;10;14.5;11.8;13;20.9;0.8;3.1;10;0.4;1;11;11.1;14.4;22.9;19.8;0;0;0;0;none
2012-08-28;37362;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;19;4;2;1;1;1;14.9;23;18.72;45;90;68.9;1008;1015;1013;6.16;16.1;22.5;234;0.6;10.1;15.1;12.51;14.9;23;0.6;2.6;9;0.5;1.5;11;11.5;17.6;24.7;21.3;0;0;0;0;none
2012-08-29;30916;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;20;3;3;1;2;1;13.9;20.1;15.78;51;89;79.9;1010;1015;1012;5.97;18.7;25.9;215;3.8;9.2;14.6;12.17;15.1;20.1;0.7;1.8;21;1.8;4.2;13;14.2;15.9;23.5;18.1;0;0;0;0;none
2012-08-30;30379;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;21;2;4;1;3;1;9.3;16.8;14.28;65;92;79.2;1011;1026;1016;5.19;16.8;26.3;294;0.3;3.1;14.4;10.61;13.8;16.8;0.7;1.7;11;0.9;1.5;18;11.6;7.7;19.6;16.1;0;0;0;0;none
2012-08-31;37406;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;22;1;5;1;4;1;6.7;18;13.03;38;80;58.2;1026;1030;1029;3.4;16.8;26.3;334;0;2.7;7.8;4.57;6.7;18;0.8;2.6;8;0.3;0.9;13;6.2;4.2;18;12.6;0;0;0;0;none
2012-09-01;33123;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;13.2;21.1;16.58;44;75;67.3;1023;1029;1026;4.2;10.9;16.3;249;0;7.5;13.8;10.37;13.2;21.1;0.5;1.7;9;0.4;1.4;18;8.3;13.8;24.2;18.1;0;0;0;0;none
2012-09-02;27997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0333;0;0;0;0;0;0;12.6;19.5;16.18;72;91;82.5;1023;1026;1025;3.99;9.4;13.7;248;0;10;16;13.17;12.6;19.5;0.7;2.5;5;0.3;0.7;7;6.9;13.9;23.3;19.1;0;0;0;0;none
2012-09-03;39941;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;1;20;0;0;0;0;14.7;24.1;18.72;38;94;70.2;1024;1027;1026;1.92;5.6;8.1;348;0;8.7;15.5;12.5;14.7;24.1;0.7;2.7;9;0.6;3;13;4;15.8;26.1;21.3;0;0;0;0;none
2012-09-04;40298;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;2;19;0;0;0;0;14;24.6;18.62;53;91;72.6;1022;1025;1024;3.19;9;13.2;310;0;8.7;15.8;13.36;14;24.6;0.7;2.7;5;0.6;2.3;13;6.5;16;29.1;21.7;0;0;0;0;none
2012-09-05;40606;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;3;18;0;0;0;0;11.1;19.9;15.6;43;77;58;1024;1030;1027;3.67;9.7;13.2;18;0;5.2;8.7;7.04;11.1;19.9;0.5;2.6;6;0.5;1.7;10;6.5;11.2;20;15.8;0;0;0;0;none
2012-09-06;39864;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;4;17;0;0;0;0;7.3;21;15.2;37;89;60.3;1025;1030;1028;3.18;9.8;13.7;241;0;4.6;10.8;6.82;7.3;21;0.9;4.7;15;0.4;1.6;19;7.9;7.3;21;15.5;0;0;0;0;none
2012-09-07;41414;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0333;5;16;0;0;0;0;11.3;25.5;18.11;30;87;57.1;1023;1026;1024;4.03;9.8;13;274;0;4.3;11.9;8.34;11.3;25.5;0.6;3;10;0.7;3.1;13;7.2;12.1;25.6;18.8;0;0;0;0;none
2012-09-08;40978;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0333;0;0;0;0;0;0;9.5;26.7;18.3;24;84;54.2;1017;1023;1020;1.76;7.6;10;230;0;4;12.3;7.66;9.5;26.7;1.2;4.9;13;0.8;4;14;5.2;9.2;26.7;18.8;0;0;0;0;none
2012-09-09;39006;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0333;0;0;0;0;0;0;10.1;27.6;18.35;30;84;60.2;1008;1017;1011;4.27;14.7;22.8;219;0;5.6;13.1;9.45;10.1;27.6;0.9;4.7;18;0.7;2.8;16;10.8;10.1;28.4;19.5;0;0;0;0;none
2012-09-10;35489;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0333;6;15;0;0;0;0;16.8;20.7;18.35;64;84;73.8;1009;1011;1010;9.16;14.7;24.2;214;0;12.3;15.2;13.54;16.8;20.7;0.7;1.8;5;0.8;1.1;9;11.6;19.3;24.4;21.5;0;0;0;0;none
